U0				r				delta				p				T				u				v				w				MFE				relMFE
3.869337e-04	-4.438126e-01	1.460860e-04	2.500000e+03	1.926841e+01	3.333859e-03	0.000000e+00	-1.794176e-04	7.090089e+02	3.029791e-03
3.869208e-04	-4.438134e-01	1.460853e-04	2.500000e+03	1.926841e+01	3.333177e-03	0.000000e+00	-1.794147e-04	6.954215e+02	2.971827e-03
3.869085e-04	-4.438142e-01	1.460847e-04	2.500000e+03	1.926841e+01	3.332504e-03	0.000000e+00	-1.794120e-04	6.822262e+02	2.915531e-03
3.868966e-04	-4.438149e-01	1.460842e-04	2.500000e+03	1.926841e+01	3.331841e-03	0.000000e+00	-1.794094e-04	6.694091e+02	2.860844e-03
3.868852e-04	-4.438156e-01	1.460836e-04	2.500000e+03	1.926841e+01	3.331186e-03	0.000000e+00	-1.794071e-04	6.569567e+02	2.807709e-03
3.868743e-04	-4.438162e-01	1.460832e-04	2.500000e+03	1.926841e+01	3.330541e-03	0.000000e+00	-1.794050e-04	6.448561e+02	2.756071e-03
3.868638e-04	-4.438167e-01	1.460828e-04	2.500000e+03	1.926841e+01	3.329904e-03	0.000000e+00	-1.794030e-04	6.330949e+02	2.705878e-03
3.868537e-04	-4.438173e-01	1.460824e-04	2.500000e+03	1.926841e+01	3.329276e-03	0.000000e+00	-1.794012e-04	6.216612e+02	2.657079e-03
3.868440e-04	-4.438177e-01	1.460820e-04	2.500000e+03	1.926841e+01	3.328655e-03	0.000000e+00	-1.793995e-04	6.105433e+02	2.609625e-03
3.868347e-04	-4.438182e-01	1.460817e-04	2.500000e+03	1.926841e+01	3.328043e-03	0.000000e+00	-1.793980e-04	5.997303e+02	2.563469e-03
3.868258e-04	-4.438186e-01	1.460815e-04	2.500000e+03	1.926841e+01	3.327439e-03	0.000000e+00	-1.793967e-04	5.892115e+02	2.518566e-03
3.868173e-04	-4.438190e-01	1.460812e-04	2.500000e+03	1.926841e+01	3.326843e-03	0.000000e+00	-1.793954e-04	5.789766e+02	2.474872e-03
3.868090e-04	-4.438193e-01	1.460810e-04	2.500000e+03	1.926841e+01	3.326254e-03	0.000000e+00	-1.793944e-04	5.690158e+02	2.432345e-03
3.868011e-04	-4.438196e-01	1.460809e-04	2.500000e+03	1.926841e+01	3.325673e-03	0.000000e+00	-1.793934e-04	5.593195e+02	2.390946e-03
3.867936e-04	-4.438199e-01	1.460808e-04	2.500000e+03	1.926841e+01	3.325099e-03	0.000000e+00	-1.793925e-04	5.498786e+02	2.350634e-03
3.867863e-04	-4.438202e-01	1.460806e-04	2.500000e+03	1.926841e+01	3.324532e-03	0.000000e+00	-1.793918e-04	5.406844e+02	2.311374e-03
3.867793e-04	-4.438204e-01	1.460806e-04	2.500000e+03	1.926841e+01	3.323973e-03	0.000000e+00	-1.793912e-04	5.317283e+02	2.273129e-03
3.867726e-04	-4.438207e-01	1.460805e-04	2.500000e+03	1.926841e+01	3.323420e-03	0.000000e+00	-1.793907e-04	5.230022e+02	2.235864e-03
3.867662e-04	-4.438209e-01	1.460805e-04	2.500000e+03	1.926841e+01	3.322874e-03	0.000000e+00	-1.793902e-04	5.144983e+02	2.199545e-03
3.867600e-04	-4.438211e-01	1.460805e-04	2.500000e+03	1.926841e+01	3.322335e-03	0.000000e+00	-1.793899e-04	5.062090e+02	2.164142e-03
3.867541e-04	-4.438212e-01	1.460805e-04	2.500000e+03	1.926841e+01	3.321802e-03	0.000000e+00	-1.793897e-04	4.981271e+02	2.129623e-03
3.867484e-04	-4.438214e-01	1.460805e-04	2.500000e+03	1.926841e+01	3.321276e-03	0.000000e+00	-1.793895e-04	4.902455e+02	2.095958e-03
3.867429e-04	-4.438215e-01	1.460806e-04	2.500000e+03	1.926841e+01	3.320756e-03	0.000000e+00	-1.793894e-04	4.825576e+02	2.063119e-03
3.867377e-04	-4.438217e-01	1.460807e-04	2.500000e+03	1.926841e+01	3.320242e-03	0.000000e+00	-1.793894e-04	4.750569e+02	2.031078e-03
3.867326e-04	-4.438218e-01	1.460808e-04	2.500000e+03	1.926841e+01	3.319734e-03	0.000000e+00	-1.793895e-04	4.677371e+02	1.999809e-03
3.867278e-04	-4.438219e-01	1.460809e-04	2.500000e+03	1.926841e+01	3.319233e-03	0.000000e+00	-1.793897e-04	4.605923e+02	1.969286e-03
3.867231e-04	-4.438220e-01	1.460810e-04	2.500000e+03	1.926841e+01	3.318737e-03	0.000000e+00	-1.793899e-04	4.536167e+02	1.939485e-03
3.867187e-04	-4.438221e-01	1.460812e-04	2.500000e+03	1.926841e+01	3.318247e-03	0.000000e+00	-1.793901e-04	4.468047e+02	1.910381e-03
3.867144e-04	-4.438222e-01	1.460813e-04	2.500000e+03	1.926841e+01	3.317763e-03	0.000000e+00	-1.793905e-04	4.401510e+02	1.881953e-03
3.867103e-04	-4.438223e-01	1.460815e-04	2.500000e+03	1.926841e+01	3.317284e-03	0.000000e+00	-1.793909e-04	4.336503e+02	1.854178e-03
3.867064e-04	-4.438223e-01	1.460817e-04	2.500000e+03	1.926841e+01	3.316811e-03	0.000000e+00	-1.793913e-04	4.272979e+02	1.827035e-03
3.867026e-04	-4.438224e-01	1.460819e-04	2.500000e+03	1.926841e+01	3.316343e-03	0.000000e+00	-1.793918e-04	4.210889e+02	1.800505e-03
